StockCode,total_units,weeks_present,mean_price,price_std,price_cv
21868,6776,53,1.2960744537101996,0.1817568607606209,0.14023643490566132
22114,6715,53,4.421774903099086,0.8086302074385632,0.18287457529143308
22530,6643,37,0.43915767808417305,0.07064544183842687,0.16086577865749244
22457,6599,35,3.1970992440605115,0.6120992488257323,0.19145456618616846
22630,6570,24,1.9460345468293372,0.1432148517197078,0.07359317025129226
22734,6563,13,3.2401888415417117,1.2601125247301435,0.38890095187494383
21916,6554,53,0.4531537577946135,0.0948388936480578,0.20928634490336154
79321,6534,46,4.967735506801063,0.6795747247868069,0.13679768656290922
20974,6528,52,0.68673313864129,0.07026040396236757,0.10231107253885934
48138,6413,51,7.025424287192623,1.162584790294489,0.16548250223319405
22335,6370,52,0.7373503023326509,0.18364451527025671,0.24906006641522563
21506,6344,53,0.4238745276508074,0.05195600446813777,0.12257401914686347
21787,6314,38,0.8513502334956328,0.1734647911004419,0.20375256184308282
47591D,6309,52,1.880870683750793,0.12653324437813426,0.06727376074882739
21871,6244,45,1.2804468415882595,0.1773748697310413,0.1385257583290428
21156,6228,53,1.9655284807270603,0.3511929955738039,0.17867611638163372
22595,6223,22,0.85508660768833,0.06379727560993508,0.07460913904663617
21672,6188,50,1.3091268133003755,0.21120391160900093,0.16133189654602298
21989,6172,51,0.8925308927410822,0.21714675728117358,0.24329326754650102
22418,6168,32,0.8530956806867718,0.043717164617827556,0.05124532406802682
22139,6148,50,5.134044563104384,0.7635859244164809,0.14872989804256123
21908,6092,53,2.097286160823273,0.19706278051609163,0.0939608453043605
37423,6090,36,1.2382365523268417,0.44718109955298196,0.36114351390504357
85160B,6049,15,2.5728253968253965,4.035258888947702,1.5684153669840157
22554,6041,37,1.6710894517278319,0.17049669831736006,0.10202727217329628
22381,6008,47,2.1379688003925286,0.2041902489500456,0.09550665515444216
22158,5980,34,3.2341641668570285,0.8725206142672624,0.269782413400239
16237,5944,53,0.23444296375111376,0.04777983861693897,0.20380154666387149
21136,5943,52,1.7410066983505432,0.24931594852818978,0.14320217651339054
22295,5933,43,1.6704879896582183,0.10391749080018732,0.06220786467399193
22557,5899,38,1.6870204524616488,0.19390785302435024,0.11494102086397702
22561,5890,38,1.6822892817666402,0.19883715417046016,0.11819438923230446
20685,5882,52,7.200638690777601,1.1280566175306375,0.1566606333095735
21673,5881,53,1.371129730759727,0.2231315870302013,0.1627355763823797
21786,5861,50,0.4770553237732889,0.13781424547500415,0.28888524790994186
22528,5830,36,1.7971544996830278,0.896430149770587,0.49880527797064445
22219,5796,52,0.9483750003639814,0.1004219720818917,0.105888463997206
82583,5784,48,2.090795469280604,0.22357883056959207,0.1069348168458202
20759,5718,23,0.7995511859798894,0.16322764205273585,0.20414908377966115
22333,5678,52,1.6477980622148907,0.09884227371213089,0.059984458034421935
20756,5671,17,0.8326901905736411,0.2844109288107981,0.34155671824939743
21174,5634,53,1.9760814892560177,0.20049195368365375,0.10145935518030573
21238,5620,53,0.8797374075224494,0.09796907172970348,0.11136172099991495
20676,5598,53,1.2803352974148974,0.13014484698108522,0.10164903462699067
22558,5592,20,1.2699276147063727,0.12121433704072737,0.09544980015947924
20973,5560,38,0.7065696161452346,0.1020585262433745,0.14444227987068783
22111,5552,53,5.2890023215005035,0.6444763777016286,0.12185216389142912
18007,5540,26,0.2020483763623821,0.08898635777644835,0.44042104855545927
21988,5534,51,0.8362884171469411,0.10600560625375686,0.1267572336053664
22112,5531,53,5.128302673339786,0.6017506932718287,0.11733915324462336
20760,5486,31,0.8288933985115811,0.21153291509010275,0.2551991793757147
21669,5478,41,1.3294633163484793,0.1480149588248264,0.11133436854156015
21830,5450,49,0.42775992557926057,0.062048833690788806,0.14505527512135227
84378,5434,53,1.3845425007383327,0.27039181567169696,0.19529325790107965
21914,5432,42,1.4527641327840304,0.7414055505876435,0.5103413099598195
22536,5414,38,0.4209037391446467,0.027754954741467934,0.06594133565520485
21703,5407,52,0.43740665659145284,0.08246823666939787,0.1885390526793582
84406B,5368,53,3.172225754661795,0.346932208495519,0.10936554814413173
22659,5346,25,1.9871172301717446,0.27167453165867106,0.1367179185674871
21098,5307,26,1.6569540660615514,0.48953195753381,0.29544087404751584
21165,5294,49,1.7526943412297813,0.41390202657842656,0.23615185879359407
20758,5279,25,0.81233003014664,0.1646045155288647,0.20263256240711752
21186,5275,51,1.7377581384373246,0.3447005926771905,0.1983593602888615
20729,5262,24,1.2842454957827936,0.39535196447384746,0.307847655118982
37424,5251,43,1.1611689513592907,0.4209879082699117,0.3625552575937323
21481,5244,50,3.110503378121714,0.527086117762156,0.1694536393914603
21900,5238,53,0.6953695912884628,0.14768559269749354,0.21238431267010713
21393,5224,26,2.1455973812665845,0.823224702626167,0.3836808852461418
84670,5223,46,0.4489426599707005,0.19034005420550418,0.4239740866192719
20757,5208,20,0.8030009651790324,0.1827179241498651,0.22754384125693722
21671,5169,40,1.3021836085522973,0.13098127668841256,0.10058587424090752
62018,5155,37,1.7016189354441078,0.32568046692271346,0.19139447742318028
22646,5141,31,1.4845807850418091,0.0802899685443303,0.054082586379473566
84987,5101,53,1.5350513219695376,0.24792920095201806,0.1615119946829622
21509,5076,53,0.4149172779315132,0.021659010307200414,0.05220079148108044
21754,5067,53,6.1735714277895255,0.31283426600715925,0.05067314271265688
22652,5067,22,1.7163748631776399,0.21448337932811207,0.12496301590610842
82484,5034,36,5.991268348310214,0.6399595729916469,0.10681537460630385
22544,5024,38,0.4447216276377957,0.08669455828686493,0.1949411787039814
21507,4990,53,0.4324443853932315,0.07913366604962002,0.18299154462986492
21870,4983,53,1.2601811444387956,0.08938672157846869,0.07093164500431867
22064,4977,53,1.7321630115867108,0.19298517619102828,0.11141282598700006
22150,4939,53,1.9245708960153747,0.16636572926593068,0.0864430245777767
21668,4936,46,1.3902985680852102,0.22023479198340226,0.1584082707405222
37370,4933,53,2.287240070970138,2.887143107225179,1.262282496651342
22531,4930,37,0.44268976903958956,0.06740763550128538,0.15226833827112263
20755,4855,27,0.8318181967870765,0.1690308613264177,0.20320649629847554
22945,4854,13,1.1415833293153559,0.5727863431337434,0.5017472911743217
84971S,4850,53,0.9176545439899232,0.17642497413607122,0.19225641641677366
21429,4849,53,1.7727234732277342,0.14503479489714996,0.0818146750395728
21974,4840,53,1.6151168397224218,0.30754539132040404,0.19041680685668508
21875,4805,51,1.3929965819886483,0.47829075987461633,0.34335386465328305
21892,4776,52,1.3622667956561805,0.2476336282147357,0.18178056530802755
21700,4744,53,1.1337042758473117,0.44669839625129476,0.39401668121736594
84380,4735,53,1.3673290870043926,0.23814427127488755,0.174167487211601
22243,4639,40,1.6533667319930547,0.1724243828410025,0.10428683455675508
21670,4627,49,1.407094984897261,0.27829786739955803,0.197781862906631
82581,4624,53,0.5726906452967986,0.04222048752026649,0.0737230263266927
22464,4589,41,1.7258382413376139,0.20274929727774316,0.11747873724283799
20679,4549,52,5.924120717532385,0.8482548528944566,0.14318662521242245
17109B,4542,11,1.0943046009895325,0.7228201629858324,0.6605292185852252
21169,4517,35,1.7511589031720567,0.47441292401877594,0.2709136921609011
15044A,4506,43,3.172086450354974,0.7187116103462144,0.22657377773099047
21067,4481,51,1.2438408513497348,0.4654724561222346,0.3742218754249262
20979,4480,53,1.2871424688954447,0.09053812359940107,0.07034040581156176
85150,4480,52,2.5753972895317907,0.14955607289997838,0.05807106868826744
21901,4468,52,0.673463705251921,0.05627778313682029,0.08356468611143435
21078,4462,53,0.9497626119615085,0.2757404722082174,0.2903256758430837
22087,4443,50,3.1585208386350194,0.564374869928595,0.178683282068354
21239,4439,53,0.8901047008185975,0.08097486069943592,0.09097228744547269
22138,4435,49,4.974594238463886,0.5654380824864783,0.1136651665204117
48194,4428,53,7.152827672606582,1.1805986367517909,0.1650534153469359
22602,4426,22,0.8438503984909825,0.07952717174086463,0.09424321169140795
21114,4417,53,1.3403734201694988,0.19283218807953476,0.1438645269876733
22367,4415,49,1.9931814381716126,0.27211612147152897,0.13652350772499003
21559,4403,53,2.6115493493989015,0.28592132863477937,0.10948341018353333
84950,4396,47,0.9991230449759146,1.3704205259969477,1.3716233780094464
21485,4394,51,5.16718728959878,1.223222993266251,0.23672898323784805
47504E,4387,27,1.6184982878089869,1.0035675791863155,0.6200609458443589
21154,4367,53,1.3999259836066678,0.31956913281325006,0.22827573497131282
22467,4336,27,2.426263480000056,0.1593323878542778,0.06566986197816986
21987,4325,51,0.6564831496325486,0.05391955220945067,0.08213394698650058
21535,4314,52,2.616945902851993,0.3568481289895746,0.13636052950146024
16053,4313,10,0.174,0.0758946638440411,0.436176228988742
21508,4312,53,0.42928591639862657,0.055641474865531323,0.1296140235214792
21164,4290,53,2.9383206981922148,0.23782012917561554,0.08093743113947133
85014B,4287,53,6.142921560929795,1.2892737266427716,0.2098795685171709
21843,4277,53,11.07559294909417,1.2530814773328067,0.11313899699025064
85061W,4276,53,0.9661783485457637,0.23031215555538206,0.23837437042760753
84990,4274,43,0.5739570373731692,0.16810642881767682,0.29289026507462995
21172,4269,53,1.5244659462879002,0.2307586288729407,0.15137014338355143
22154,4237,28,0.5359526449352502,0.17987448818464075,0.33561638306005903
20677,4231,53,1.2943880695625172,0.13589133599335454,0.10498500348452966
85109,4199,15,0.7236979591836735,0.42371340970167115,0.5854837703005507
22242,4195,51,1.6865990132003605,0.25948107128619086,0.15384870337011494
21519,4183,52,0.44421554322668155,0.0742642960854516,0.16718076892585176
21544,4156,53,0.8935443324504712,0.12150133072328673,0.13597683551982184
21891,4137,44,1.353355922744931,0.26953159004681604,0.1991579491521648
22156,4129,53,0.9122461778925516,0.141893383127925,0.15554286394021788
21899,4120,53,0.6830627219094376,0.1470194989039621,0.2152357231455741
22352,4098,53,2.609497735735436,0.24807126298313745,0.09506475502391017
22759,4096,19,1.7753173396360085,0.2675232897928681,0.15069040549545806
84988,4092,53,1.6682509209194667,0.3074401413062326,0.18428890849152665
21240,4070,53,0.8963482323261823,0.10108338128919192,0.11277244450726777
20731,4051,33,1.447941829025956,0.601884516228338,0.4156828017277679
82552,4030,49,1.310727210442086,0.12562627896350725,0.09584471731622611
84029G,4020,51,4.094134773129475,0.8900367024256848,0.2173931127688204
21983,3974,51,0.3130760246950426,0.07976107095687769,0.2547658225652073
22537,3971,36,0.43681414190488793,0.029601779863942555,0.06776744849618
84832,3954,53,0.9425613292313045,0.15175011635640334,0.16099760477141736
22152,3949,39,0.520725627938945,0.31287272061462396,0.6008398738755912
21623,3928,41,9.418155022935437,1.4168820558489783,0.1504415729406168
21917,3926,50,0.465687246647921,0.1063891607884977,0.22845624730825476
22023,3894,53,0.43254681055100486,0.06762161591363954,0.15633363664732366
22196,3881,53,0.9523923919914792,0.12410147556671307,0.13030498417486663
22155,3878,31,0.5373802915718167,0.17515152703300857,0.32593589638484355
21936,3846,53,3.1783520527257516,0.5835735897740886,0.18360885770146712
21833,3837,53,1.7710572732850707,0.3014058254557392,0.17018412109094158
21872,3829,49,1.316217881221555,0.4092398765223967,0.31092107344916886
72008,3820,47,0.41702394955464805,0.026955065738895646,0.06463673313650632
21935,3816,53,1.9786164197925091,0.535747889606169,0.27076894957859043
21679,3815,52,0.876862250707153,0.06662498178637495,0.07598112671932755
22227,3810,53,0.7419158840434634,0.131938947115957,0.17783545271586026
21523,3804,51,7.7511403922907425,2.489228947158777,0.321143576451609
85198,3781,20,0.888597264645538,0.23302515858386422,0.26223933817399053
22540,3767,35,0.42974729652069804,0.0526353749826964,0.12247982804974156
22488,3758,41,1.6928402623762107,0.14065967011376912,0.08309092903799888
21242,3747,52,1.771717137468014,0.24620417273910544,0.13896358935205616
21755,3740,53,6.226037201982182,0.3270235471910569,0.052525151485915134
22437,3736,36,0.8693804055112254,0.053725636024029445,0.06179761550116473
72351B,3723,53,2.09178814283148,0.2049302648435781,0.09796893894148428
22419,3720,32,0.49271217819754765,0.08607044143918892,0.1746870591956018
22951,3714,13,0.5356879193925621,0.04873480468336175,0.09097611299247536
17039,3707,28,0.33093354164155414,0.13618629476288982,0.4115215825127755
20754,3701,53,2.1361352937189353,0.21963793188307315,0.10282023452769765
21749,3698,47,2.626144849930304,0.8942529321827924,0.3405192718926093
17096,3698,36,0.3262360156210117,0.11858333658009784,0.36348940920691025
22084,3690,53,2.997852196232179,0.4307183765519527,0.14367565455471648
22380,3682,47,2.11435478337713,0.2340114631920046,0.11067748186434087
15034,3675,46,0.2718809452922734,0.24532816019342307,0.9023367192198557
85049E,3658,52,1.3435617916796458,0.22172079616565377,0.16502463640951767
22571,3650,21,0.9274079018554476,0.19395769533613078,0.2091395759601392
21281,3646,35,3.0719440471825297,1.3778919054394245,0.4485406909358179
20778,3601,36,1.697801719458722,0.36932376025079533,0.21753056085285355
20983,3596,53,0.912037642513811,0.1501320095429667,0.1646116372227402
48187,3595,46,7.230735962635207,1.6021204713584387,0.22157087185002863
22491,3595,32,0.8465817673789705,0.07065438526155586,0.08345843010569774
21844,3595,53,3.0277282726818218,0.49064325033317635,0.16204996160325427
47599A,3590,41,2.105953142860559,0.43087312480422413,0.20459767885384209
84375,3588,45,2.065542366000644,0.29113189973717635,0.140946951526767
21524,3585,53,7.154613710943244,0.9146356837617834,0.1278385837047799
82578,3585,53,0.5883632934727616,0.08126741416018687,0.1381245483220295
21155,3577,43,2.184174094782141,0.25348671910636944,0.11605609631207231
22329,3570,49,1.7749940715693955,0.32524031157687616,0.18323459034953762
22055,3568,51,1.8651868556466806,0.3822682308152012,0.20494902677333351
85221,3558,18,0.7239714467872425,0.3880735480576618,0.5360343281213784
22577,3555,22,0.8862747074932072,0.06288342506840292,0.07095252130828174
21313,3553,46,0.9577972667374328,0.24360434447317467,0.25433810779495114
22593,3547,22,0.878427140674195,0.07920960301352292,0.09017208069496736
20829,3535,53,2.161449248135986,0.2054275087582577,0.09504156016405033
22645,3520,31,1.6818568961064186,0.29477843191868525,0.1752696276366389
21874,3508,53,1.295213540075504,0.13604826720535856,0.10503925645915325
85014A,3501,53,5.889203103873442,0.8777381197661284,0.1490419169257082
20777,3500,40,1.7941353354978353,0.5321494005027316,0.296604938308665
22549,3499,38,1.5018849098332143,0.11305610146953267,0.07527614181974021
85199S,3489,52,0.5213473850962241,0.13926134416358077,0.26711814069591533
21035,3488,53,3.22017846024046,0.46680478884174026,0.14496239714828796
22041,3487,51,2.7214768123923614,0.8809677840976144,0.32370945807294393
20717,3485,53,1.3172212163614472,0.1901333601296128,0.14434428915047165
21902,3482,51,0.6750401178772555,0.1500043833673713,0.22221550896719736
21071,3480,52,1.4023227493077821,0.3625232838740963,0.25851629666069786
20775,3476,29,1.7948066774670943,0.5805484356747743,0.32346014919783367
22620,3467,32,1.31967224420982,0.11056949696394189,0.08378557437202715
22699,3462,18,3.0019387653429224,0.2681003022277126,0.08930905097828885
47566B,3456,41,4.5677075325565655,0.41907020062899203,0.09174628577728505
22245,3454,52,0.9150346788339385,0.15289562739208112,0.16709271345532112
20675,3452,53,1.2784634663748902,0.1233621784319364,0.09649253316696839
47590B,3451,50,5.303472508647458,0.3222934125156434,0.0607702617464567
21279,3445,42,3.252647333775789,1.2452439929912391,0.3828401499481701
21215,3415,51,0.7124184532668739,0.3024367916641885,0.4245212771754171
20774,3407,38,1.7251952579266157,0.46433156215537386,0.2691472516064178
22816,3399,13,0.44248207623439206,0.04281641454899234,0.09676417836710652
35970,3377,30,2.025520723587456,0.8760825889297547,0.43252215527970533
21243,3375,51,1.7103834705393717,0.1661064128987518,0.09711647461511656
21622,3359,53,5.242892859929675,0.7870297553165192,0.1501136445742811
22028,3354,48,0.4311532752450747,0.06813984103541185,0.1580408753631293
20828,3351,53,2.605462854591547,0.45053650328361033,0.17291994874908317
22662,3345,21,1.6466395130183553,0.10377459574386831,0.06302204879903885
22567,3340,38,1.2483082124607734,0.09497940187027437,0.07608649924928615
21381,3334,53,1.8307869559253485,0.29852691829563294,0.16305934304887287
